,cumulative_return,annualized_return,annualized_volatility,sharpe_ratio,max_drawdown,win_rate,best_month,worst_month,final_value,min_equity_value,valid_for_chart
long_only scaled cap20 top20 voladj6 mom9-1,194.5952800354162,0.22658526551371772,0.28225302582301415,0.8027735569991632,-0.5153453419691981,0.6161290322580645,0.3755491240929333,-0.23853680503940594,195.5952800354162,0.9649057272160667,True
long_only scaled cap15 top20 voladj6 mom9-1,220.13100232576213,0.2324253732293371,0.28140442955531736,0.825947813247367,-0.5186179715751351,0.6193548387096774,0.37946081720512115,-0.23853680503940594,221.13100232576213,0.9646359849336137,True
long_only scaled cap10 top20 voladj6 mom9-1,240.44905438086988,0.236626095433782,0.27889236628541475,0.8484495240419093,-0.5222401659117997,0.6,0.38890910970725523,-0.23197048560160355,241.44905438086988,0.9586587595391857,True
long_only equal top25 voladj6 mom9-1,192.5876103834912,0.22609548338291585,0.2605462013835718,0.8677750133461428,-0.5274139887271431,0.6225806451612903,0.30802985880682854,-0.24569872693233258,193.5876103834912,0.9628018162363318,True
long_only scaled cap30 top25 voladj6 mom9-1,194.20444493817055,0.2264902991234441,0.27617084075474674,0.8201093877415487,-0.501417747553992,0.6129032258064516,0.35654112684017913,-0.2361847665673384,195.20444493817055,0.9648078298732382,True
long_only scaled cap25 top25 voladj6 mom9-1,188.2280020775963,0.22501489822175946,0.27583375939399624,0.8157627214163877,-0.5068114460012662,0.6129032258064516,0.35654112684017913,-0.2361847665673384,189.2280020775963,0.9648078298732382,True
long_only scaled cap20 top25 voladj6 mom9-1,188.30774534398623,0.22503487758250107,0.2754263109568625,0.8170420494712513,-0.5122051444485405,0.6129032258064516,0.35654112684017913,-0.2361847665673384,189.30774534398623,0.964463927443806,True
long_only scaled cap15 top25 voladj6 mom9-1,203.95177009048496,0.22880590755262364,0.2751653867788889,0.8315213996609329,-0.5184220257212544,0.6129032258064516,0.3573854752520974,-0.2361847665673384,204.95177009048496,0.962646142983414,True
long_only scaled cap10 top25 voladj6 mom9-1,230.45866762484496,0.2346049232323124,0.27412212576614614,0.8558408868916116,-0.5236700068701061,0.6129032258064516,0.3609133901827076,-0.230511810570918,231.45866762484496,0.9616047934549509,True
long_only equal top30 voladj6 mom9-1,144.06426870436155,0.21247643835336993,0.26162886131478663,0.8121292019756281,-0.5474980825715101,0.6064516129032258,0.3915615819156145,-0.2720345348492222,145.06426870436155,0.9626487633715612,True
long_only scaled cap30 top30 voladj6 mom9-1,184.60578450269625,0.22409872458964686,0.27155942093820973,0.8252290560033194,-0.5072014281768693,0.6225806451612903,0.35540613189220704,-0.23057328033252167,185.60578450269625,0.9651779857916689,True
long_only scaled cap25 top30 voladj6 mom9-1,186.5466543410801,0.22459174793115788,0.2712269187378571,0.8280584721320657,-0.5072014281768693,0.6225806451612903,0.35540613189220704,-0.23057328033252167,187.5466543410801,0.9651779857916689,True
long_only scaled cap20 top30 voladj6 mom9-1,183.1094654800239,0.22371523183870567,0.2710475478422756,0.8253726463110712,-0.5132479792536322,0.6193548387096774,0.35540613189220704,-0.23057328033252167,184.1094654800239,0.9651779857916689,True
long_only scaled cap15 top30 voladj6 mom9-1,190.8425045528474,0.22566577203951832,0.2707755623105052,0.8334052383233228,-0.5214375827193332,0.6225806451612903,0.3559435804025314,-0.23057328033252167,191.8425045528474,0.9647072608582149,True
long_only scaled cap10 top30 voladj6 mom9-1,214.5462968976032,0.2312056578017887,0.2705335109120037,0.8546285339008993,-0.5256324060502895,0.6161290322580645,0.35916205729949374,-0.22716785638325887,215.5462968976032,0.9630107186257524,True
long_only equal top40 voladj6 mom9-1,127.512186945569,0.20680348066817045,0.2618522001313695,0.7897717894461781,-0.5533869873666426,0.5935483870967742,0.47328987322717503,-0.27176226367730005,128.512186945569,0.9502408035188646,True
long_only scaled cap30 top40 voladj6 mom9-1,172.96258535703825,0.22103278036334673,0.26618531721745164,0.8303717976404424,-0.5161137834906635,0.6225806451612903,0.3735734398430349,-0.22170624805911213,173.96258535703825,0.9651983666422164,True
long_only scaled cap25 top40 voladj6 mom9-1,173.31941263971692,0.2211296351910046,0.26595871976827534,0.8314434487565233,-0.5161137834906636,0.6225806451612903,0.3735734398430349,-0.22170624805911213,174.31941263971692,0.9651983666422164,True
long_only scaled cap20 top40 voladj6 mom9-1,173.69427383943082,0.22123117996452324,0.2655714708207902,0.8330381997764054,-0.5161137834906636,0.6225806451612903,0.3735734398430349,-0.22170624805911213,174.69427383943082,0.9651983666422164,True
long_only scaled cap15 top40 voladj6 mom9-1,170.3250133136642,0.22031087502324276,0.2655549587085043,0.8296244065435611,-0.5224464767023285,0.6225806451612903,0.3735734398430349,-0.2237479143265357,171.3250133136642,0.9651983666422164,True
long_only scaled cap10 top40 voladj6 mom9-1,176.5310008637661,0.22199288926068883,0.26592910156366134,0.8347822331417364,-0.5310803493195017,0.6161290322580645,0.37549716541342487,-0.23392161172902787,177.5310008637661,0.96375696740699,True
classic_long_short equal top10 voladj6 mom9-1,1.956142086907939,0.04284946984508986,0.14752237594430948,0.29046081701711324,-0.32793836723258196,0.6,0.11328564517733483,-0.18974464584585227,2.956142086907939,0.8629799798626723,True
classic_long_short scaled cap30 top10 voladj6 mom9-1,0.771471879518226,0.02238139848415166,0.1856457485831854,0.12055971469835655,-0.44054171728664604,0.5612903225806452,0.18756703000281805,-0.2446884965978942,1.771471879518226,0.7496476214522477,True
classic_long_short scaled cap25 top10 voladj6 mom9-1,0.7133176779155972,0.02106123777261737,0.18383317295122106,0.1145671231938418,-0.43802763069161965,0.5580645161290323,0.16024681625930468,-0.2446884965978942,1.7133176779155972,0.7448550718774477,True
classic_long_short scaled cap20 top10 voladj6 mom9-1,0.6915753191414065,0.02055657289392654,0.18144230081872478,0.11329537159289102,-0.4325513291035995,0.5516129032258065,0.1357090077026577,-0.2446884965978942,1.6915753191414065,0.7485338189795796,True
classic_long_short scaled cap15 top10 voladj6 mom9-1,0.7364032720234741,0.02159038608908559,0.17637468128320122,0.12241204878164087,-0.40604249730127195,0.5548387096774193,0.1326071770383682,-0.22836683402951552,1.736403272023474,0.7607587772813723,True
classic_long_short scaled cap10 top10 voladj6 mom9-1,0.9288548555745106,0.02575549812553768,0.16751326188298635,0.1537519945347895,-0.3348582661132318,0.5580645161290323,0.13294635941944566,-0.194810623108056,1.9288548555745106,0.796589690163722,True
classic_long_short equal top20 voladj6 mom9-1,1.1875729116578118,0.030765419235392333,0.1219507033233252,0.2522775055575092,-0.27894716655638296,0.5967741935483871,0.11017380748960852,-0.1937370637234523,2.1875729116578118,0.9184286107526566,True
classic_long_short scaled cap30 top20 voladj6 mom9-1,1.2208915070454927,0.03136873416019159,0.15408977465893428,0.20357440478853214,-0.341345193884403,0.5870967741935483,0.11977544567515658,-0.20605188336771635,2.2208915070454927,0.8337723849098857,True
classic_long_short scaled cap25 top20 voladj6 mom9-1,1.218007626169987,0.03131685956876917,0.15379375291920158,0.20362894444237972,-0.34134519388440354,0.5870967741935483,0.11491126156550369,-0.20605188336771635,2.218007626169987,0.8337723849098857,True
classic_long_short scaled cap20 top20 voladj6 mom9-1,1.2321815994109104,0.03157119672469366,0.15331097733313226,0.20592913354202957,-0.3413451938844033,0.5870967741935483,0.11491126156550369,-0.20605188336771635,2.2321815994109104,0.8337723849098857,True
classic_long_short scaled cap15 top20 voladj6 mom9-1,1.1696772579459096,0.03043771816703056,0.1520916487687632,0.2001274784870496,-0.3408406369509337,0.5903225806451613,0.11491126156550369,-0.20605188336771635,2.1696772579459096,0.8337723849098857,True
classic_long_short scaled cap10 top20 voladj6 mom9-1,1.1233095865556342,0.029576402511314548,0.14998033054153756,0.19720187576945808,-0.3344511718637556,0.5967741935483871,0.11427495965402462,-0.20603891529031662,2.123309586555634,0.8325732231508974,True
classic_long_short equal top25 voladj6 mom9-1,1.2906290912216165,0.0326038337254948,0.11175781915514782,0.291736488524642,-0.225522017283442,0.6096774193548387,0.11075478663643964,-0.17393188309462432,2.2906290912216165,0.9503306994274562,True
classic_long_short scaled cap30 top25 voladj6 mom9-1,1.252486642691403,0.031932857526047354,0.143295719397919,0.22284585792386968,-0.3196107604491091,0.5870967741935483,0.11334881695792712,-0.19873748394005775,2.252486642691403,0.8604878915817474,True
classic_long_short scaled cap25 top25 voladj6 mom9-1,1.2363799904254908,0.03164623447651671,0.14319753244519548,0.22099706563469135,-0.3196107604491091,0.5870967741935483,0.11334881695792712,-0.19873748394005775,2.236379990425491,0.8604878915817474,True
classic_long_short scaled cap20 top25 voladj6 mom9-1,1.2275310735688039,0.03148791943835372,0.14299338074411477,0.22020543380746438,-0.3196107604491091,0.5870967741935483,0.11334881695792712,-0.19873748394005775,2.227531073568804,0.8604878915817474,True
classic_long_short scaled cap15 top25 voladj6 mom9-1,1.2381518086489227,0.03167786151960228,0.14244063608789218,0.2223934292181596,-0.3196107604491092,0.5870967741935483,0.11334881695792712,-0.19873748394005775,2.2381518086489227,0.8604878915817474,True
classic_long_short scaled cap10 top25 voladj6 mom9-1,1.1698058634307755,0.03044008241639573,0.1411638568759836,0.21563651695304836,-0.31840740762398,0.5967741935483871,0.11334881695792712,-0.19873748394005775,2.1698058634307755,0.8603410546454677,True
classic_long_short equal top30 voladj6 mom9-1,0.9633288503661661,0.026459140450753038,0.10395031139617593,0.2545364231754134,-0.26034737729748536,0.5806451612903226,0.1079208481689455,-0.1727634848005733,1.9633288503661661,0.9545413457614959,True
classic_long_short scaled cap30 top30 voladj6 mom9-1,1.2773778652457097,0.03237195279431915,0.13421215910597037,0.24119985111601633,-0.30574544263474246,0.5967741935483871,0.11275698992746541,-0.1929414088569609,2.2773778652457097,0.8787717092553653,True
classic_long_short scaled cap25 top30 voladj6 mom9-1,1.261083762954578,0.0320850405874431,0.13412266945644588,0.2392216074842008,-0.30574544263474246,0.5967741935483871,0.11275698992746541,-0.1929414088569609,2.261083762954578,0.8787717092553653,True
classic_long_short scaled cap20 top30 voladj6 mom9-1,1.2435957607688541,0.03177488597168243,0.13404340618055696,0.23704922813496357,-0.30574544263474246,0.5967741935483871,0.11275698992746541,-0.1929414088569609,2.243595760768854,0.8787717092553653,True
classic_long_short scaled cap15 top30 voladj6 mom9-1,1.2439479705787968,0.03178115540915094,0.13376775068916383,0.23758458406765637,-0.30574544263474224,0.5967741935483871,0.11275698992746541,-0.1929414088569609,2.243947970578797,0.8787717092553653,True
classic_long_short scaled cap10 top30 voladj6 mom9-1,1.2305643727045346,0.031542255865522284,0.13313269376674933,0.23692344061470608,-0.3056721997042603,0.6,0.11275698992746541,-0.1929414088569609,2.2305643727045346,0.8787717092553653,True
classic_long_short equal top40 voladj6 mom9-1,0.7549815185665287,0.02201133259654875,0.09258886193178291,0.23773197053405984,-0.24514067862682298,0.5741935483870968,0.09112158151309993,-0.16773757596235572,1.7549815185665287,0.9505354414419444,True
classic_long_short scaled cap30 top40 voladj6 mom9-1,1.118749257668063,0.029490716544973594,0.12486881951691671,0.23617358327775587,-0.26940765651683796,0.6,0.10961539159294074,-0.18180342746443276,2.118749257668063,0.8517905171687299,True
classic_long_short scaled cap25 top40 voladj6 mom9-1,1.1037581404156533,0.029207787388387585,0.12477070126536491,0.2340917145786322,-0.26940765651683796,0.6,0.10961539159294074,-0.18180342746443276,2.1037581404156533,0.8517905171687299,True
classic_long_short scaled cap20 top40 voladj6 mom9-1,1.0888174829153385,0.02892387565116361,0.12468168485402728,0.23198175165042578,-0.26940765651683796,0.6,0.10961539159294074,-0.18180342746443276,2.0888174829153385,0.8517905171687299,True
classic_long_short scaled cap15 top40 voladj6 mom9-1,1.0721483952918898,0.028604806038530883,0.12460496289821252,0.22956393849174064,-0.26940765651683796,0.6,0.10961539159294074,-0.18180342746443276,2.0721483952918898,0.8517905171687299,True
classic_long_short scaled cap10 top40 voladj6 mom9-1,1.0717517660005642,0.02859718398508293,0.12423987236712529,0.2301771841859195,-0.26940765651683785,0.603225806451613,0.10961539159294074,-0.18180342746443276,2.071751766000564,0.8517905171687299,True
directional_abs equal top10 voladj6 mom9-1,19.352400121839125,0.12371476937781889,0.2692146014640404,0.4595395966824769,-0.46481904445727673,0.5935483870967742,0.34290527931063997,-0.23236189619652428,20.352400121839125,0.9235122142524687,True
directional_abs scaled cap30 top10 voladj6 mom9-1,18.51532403483172,0.1218893612623555,0.2744074840826181,0.44419109657248734,-0.5142701991827596,0.5967741935483871,0.30234885590168525,-0.25656482992516666,19.51532403483172,0.9428123348284235,True
directional_abs scaled cap25 top10 voladj6 mom9-1,18.10444255371126,0.12096563342010258,0.27370119729509645,0.441962383122793,-0.522579937023927,0.5967741935483871,0.30234885590168525,-0.25656482992516666,19.10444255371126,0.9428123348284235,True
directional_abs scaled cap20 top10 voladj6 mom9-1,17.797125773247842,0.12026216573850057,0.2731152157657441,0.4403349165344622,-0.5309680589908343,0.5967741935483871,0.30234885590168525,-0.25656482992516666,18.797125773247842,0.942906818157818,True
directional_abs scaled cap15 top10 voladj6 mom9-1,19.47284529100054,0.12397146418185012,0.2726954020563865,0.4546151612641271,-0.5198415756576462,0.6,0.31691670596367927,-0.24556934874136604,20.47284529100054,0.9418990648755249,True
directional_abs scaled cap10 top10 voladj6 mom9-1,19.35240012183914,0.12371476937781889,0.2692146014640404,0.4595395966824769,-0.4648190444572763,0.5935483870967742,0.34290527931063997,-0.23236189619652425,20.35240012183914,0.9235122142524687,True
directional_abs equal top20 voladj6 mom9-1,9.063353812238418,0.09349259924828379,0.24699219312424633,0.3785245115065378,-0.5536371537925595,0.6161290322580645,0.27412382915662764,-0.232041388401452,10.063353812238418,0.8783790754630698,True
directional_abs scaled cap30 top20 voladj6 mom9-1,11.609690716942149,0.1030822939513516,0.25243682400810363,0.40834887840310685,-0.540411847586232,0.6193548387096774,0.2603699110318807,-0.22841469669059253,12.609690716942149,0.9139353690928764,True
directional_abs scaled cap25 top20 voladj6 mom9-1,11.512069188850763,0.10275048365253459,0.2524385347511381,0.4070316909176694,-0.5406416501680653,0.6193548387096774,0.2603699110318807,-0.22841469669059253,12.512069188850763,0.9139353690928764,True
directional_abs scaled cap20 top20 voladj6 mom9-1,11.398620078948015,0.1023617352705175,0.25242999834657837,0.40550543097488,-0.5412372585316498,0.6193548387096774,0.2603699110318807,-0.22841469669059253,12.398620078948015,0.9139353690928764,True
directional_abs scaled cap15 top20 voladj6 mom9-1,11.07454222961612,0.10123210659342208,0.25189076371609775,0.40188891843417984,-0.5498138805049209,0.6193548387096774,0.2603699110318807,-0.22841469669059253,12.07454222961612,0.9139233314901724,True
directional_abs scaled cap10 top20 voladj6 mom9-1,11.464670207856445,0.10258847855285769,0.25159423837902845,0.40775368789768324,-0.5514065069439482,0.6064516129032258,0.2646952675775996,-0.22841469669059253,12.464670207856445,0.9136999153257891,True
directional_abs equal top25 voladj6 mom9-1,10.129053540867885,0.09776166474087833,0.2446326820064797,0.39962634566663857,-0.43244139565957995,0.5903225806451613,0.24415028681210532,-0.23149461972618995,11.129053540867885,0.8554856529705621,True
directional_abs scaled cap30 top25 voladj6 mom9-1,12.44998471143249,0.10584041097402497,0.2493045119334195,0.42454270142648376,-0.46503228006594066,0.6129032258064516,0.2424740671952183,-0.22898962718765295,13.44998471143249,0.9008943182464015,True
directional_abs scaled cap25 top25 voladj6 mom9-1,12.351313627417577,0.1055252618230329,0.2493080609359291,0.4232725625753126,-0.46505204645786236,0.6129032258064516,0.2424740671952183,-0.22898962718765295,13.351313627417577,0.9008943182464015,True
directional_abs scaled cap20 top25 voladj6 mom9-1,12.24759697394875,0.10519157464873885,0.24931785554472288,0.4219175334189792,-0.4652898898464469,0.6129032258064516,0.2424740671952183,-0.22898962718765295,13.24759697394875,0.9008943182464015,True
directional_abs scaled cap15 top25 voladj6 mom9-1,11.985442559215134,0.10433681869008393,0.24917567258240733,0.41872795048071026,-0.4701243386248125,0.6129032258064516,0.2424740671952183,-0.22898962718765295,12.985442559215134,0.9008943182464015,True
directional_abs scaled cap10 top25 voladj6 mom9-1,11.865706458880457,0.10394088578237426,0.24866188969241887,0.41800086821082005,-0.4777698241648527,0.6096774193548387,0.2424740671952183,-0.22898962718765295,12.865706458880457,0.9010139659874392,True
directional_abs equal top30 voladj6 mom9-1,7.833080893273015,0.08798698049110176,0.23880691512410326,0.3684440228432106,-0.4494043515153179,0.5838709677419355,0.25653178026651957,-0.25796006207296174,8.833080893273015,0.7876005232907644,True
directional_abs scaled cap30 top30 voladj6 mom9-1,10.761948694120424,0.10011454743423931,0.2454189542420121,0.4079332329625793,-0.45253917664318577,0.5967741935483871,0.25029912778829655,-0.2481927897198049,11.761948694120424,0.8928402095545653,True
directional_abs scaled cap25 top30 voladj6 mom9-1,10.677413294274213,0.09980741793375336,0.24541698946688134,0.4066850390046946,-0.45253917664318577,0.5967741935483871,0.25029912778829655,-0.2481927897198049,11.677413294274213,0.8928402095545653,True
directional_abs scaled cap20 top30 voladj6 mom9-1,10.591141325956851,0.0994917676729703,0.24542025647877735,0.40539346303541096,-0.4526348662065487,0.5967741935483871,0.25029912778829655,-0.2481927897198049,11.591141325956851,0.8928402095545653,True
directional_abs scaled cap15 top30 voladj6 mom9-1,10.458100816102853,0.09900054707431893,0.24537038918209708,0.40347389676611517,-0.45430275629740136,0.5967741935483871,0.25029912778829655,-0.2481927897198049,11.458100816102853,0.892726982471138,True
directional_abs scaled cap10 top30 voladj6 mom9-1,10.12070850346584,0.09772978944385358,0.24487675358709338,0.3990978645880112,-0.46328882508507585,0.5967741935483871,0.25029912778829655,-0.2481927897198049,11.12070850346584,0.8849269272999196,True
directional_abs equal top40 voladj6 mom9-1,5.282242121676252,0.0737291939469813,0.23025614902872282,0.32020510313400624,-0.5230375676205874,0.5870967741935483,0.2408266005844814,-0.2732914956931795,6.282242121676252,0.780757182710186,True
directional_abs scaled cap30 top40 voladj6 mom9-1,8.4764665154403,0.09095206417557011,0.23943746493773127,0.3798572800594232,-0.5161201514179341,0.5967741935483871,0.23979543285951196,-0.2606486966919717,9.4764665154403,0.8768529645025614,True
directional_abs scaled cap25 top40 voladj6 mom9-1,8.410167815329926,0.09065561624098928,0.23943070824550422,0.3786298629164729,-0.5161201514179341,0.5967741935483871,0.23979543285951196,-0.2606486966919717,9.410167815329926,0.8768529645025614,True
directional_abs scaled cap20 top40 voladj6 mom9-1,8.344086252160146,0.09035813453519914,0.23942844625033233,0.3773909740061796,-0.5161201514179341,0.5967741935483871,0.23979543285951196,-0.2606486966919717,9.344086252160146,0.8768529645025614,True
directional_abs scaled cap15 top40 voladj6 mom9-1,8.271816581013386,0.09003047137946107,0.23943356844273395,0.37601440752445675,-0.5163815614836917,0.5967741935483871,0.23979543285951196,-0.2606486966919717,9.271816581013386,0.8768529645025614,True
directional_abs scaled cap10 top40 voladj6 mom9-1,7.971898612977675,0.08864390664821453,0.23912312392983479,0.3707040339361954,-0.5233885511670755,0.5935483870967742,0.23979543285951196,-0.2606486966919717,8.971898612977675,0.8725945303174215,True
long_only equal top10 voladj12 mom9-1,277.2003786994644,0.2469733311089597,0.2974239818847168,0.8303746373911702,-0.5256554613355067,0.6078431372549019,0.4506587007854575,-0.24617177216570166,278.2003786994644,1.0252820288769595,True
long_only scaled cap30 top10 voladj12 mom9-1,224.9412116235798,0.2368400714739778,0.32360395967799355,0.7318824890450929,-0.5438477337462225,0.6045751633986928,0.3680067284305051,-0.3163370166024062,225.9412116235798,1.0532265535509546,True
long_only scaled cap25 top10 voladj12 mom9-1,227.8177508720479,0.23745384185515528,0.32088181852262343,0.7400040393326737,-0.5534347088174182,0.6013071895424836,0.3840591072917689,-0.31110611510056785,228.8177508720479,1.053498404383094,True
long_only scaled cap20 top10 voladj12 mom9-1,261.97970073262536,0.24422496435027963,0.31756231129075746,0.7690615531723765,-0.5596885901053569,0.6078431372549019,0.41175942694689865,-0.30004779715098223,262.97970073262536,1.0538717122509755,True
long_only scaled cap15 top10 voladj12 mom9-1,296.72731984682764,0.25029500907248714,0.31167491504451933,0.8030643372012639,-0.5444028277481221,0.6078431372549019,0.43945974660202836,-0.2886031822043063,297.72731984682764,1.0429292312553944,True
long_only scaled cap10 top10 voladj12 mom9-1,277.2003786994641,0.24697333110895947,0.2974239818847168,0.8303746373911695,-0.5256554613355064,0.6078431372549019,0.45065870078545744,-0.24617177216570169,278.2003786994641,1.0252820288769595,True
long_only equal top20 voladj12 mom9-1,199.31109991833875,0.2310138574664431,0.26965486307903963,0.8567019887148473,-0.5371491324592824,0.6143790849673203,0.3273944346100015,-0.2309597223404159,200.31109991833875,1.016871782181692,True
long_only scaled cap30 top20 voladj12 mom9-1,238.3574349804231,0.23964107430724302,0.3003235613901465,0.7979429692361978,-0.5334675205375436,0.6111111111111112,0.38564017891495167,-0.2763564470953669,239.3574349804231,1.0417506411247561,True
long_only scaled cap25 top20 voladj12 mom9-1,240.8447726785439,0.24014374645206793,0.299344581835623,0.8022318125134343,-0.5355720891699092,0.6111111111111112,0.38564017891495167,-0.2763564470953669,241.8447726785439,1.0417506411247561,True
long_only scaled cap20 top20 voladj12 mom9-1,241.41203689731498,0.2402576905005962,0.29801337518511084,0.8061976760316891,-0.5408746759291742,0.6111111111111112,0.38564017891495167,-0.2763564470953669,242.41203689731498,1.0417506411247561,True
long_only scaled cap15 top20 voladj12 mom9-1,246.2155134719918,0.2412124029977969,0.29579336965707653,0.815476030708338,-0.5404969655135243,0.6078431372549019,0.38798506553079826,-0.2681947236572669,247.2155134719918,1.0409173921256942,True
long_only scaled cap10 top20 voladj12 mom9-1,244.90408502638107,0.24095353164751887,0.2903016161194487,0.8300109894957496,-0.5402653367894921,0.6013071895424836,0.3979556611218651,-0.25223189697762505,245.90408502638107,1.0298103373692318,True
long_only equal top25 voladj12 mom9-1,159.18157397701057,0.22026848269863453,0.2632180242560084,0.8368290253725151,-0.5443425665095597,0.6143790849673203,0.31419545454149256,-0.24767710657665287,160.18157397701057,1.023808844662968,True
long_only scaled cap30 top25 voladj12 mom9-1,229.929891326472,0.23789980955936274,0.29040071078988755,0.8192122151226049,-0.5355756131631513,0.6143790849673203,0.37192467745060076,-0.27013518468616615,230.929891326472,1.0350117782925878,True
long_only scaled cap25 top25 voladj12 mom9-1,233.13951493506013,0.23857005842390344,0.28981383880998235,0.8231838044846537,-0.5360789634047256,0.6143790849673203,0.37192467745060076,-0.27013518468616615,234.13951493506013,1.0350117782925878,True
long_only scaled cap20 top25 voladj12 mom9-1,235.14720651106558,0.2389848405378019,0.28895912307583266,0.8270541452158414,-0.539238827433976,0.6143790849673203,0.37192467745060076,-0.27013518468616615,236.14720651106558,1.0350117782925878,True
long_only scaled cap15 top25 voladj12 mom9-1,235.88768697979964,0.23913696647027693,0.287430323633267,0.8319823860178105,-0.5410803421307566,0.6111111111111112,0.3719377278979802,-0.26512297875059176,236.88768697979964,1.0348801767253253,True
long_only scaled cap10 top25 voladj12 mom9-1,234.72388013685156,0.23889766540753232,0.28460814357298814,0.8393915311360959,-0.539896475582739,0.6111111111111112,0.37730845815583147,-0.25110887498316947,235.72388013685156,1.0292034623443749,True
long_only equal top30 voladj12 mom9-1,127.95748327653308,0.20993658783987512,0.25862557506835004,0.8117394723410192,-0.5634224995022798,0.6078431372549019,0.30762031348179575,-0.2698732286792608,128.95748327653308,1.0293976044973856,True
long_only scaled cap30 top30 voladj12 mom9-1,208.97064504609858,0.23328952395474367,0.28315557838612243,0.8238916756802178,-0.5318271153850747,0.6111111111111112,0.36020765010750727,-0.2610989227399361,209.97064504609858,1.0335536180528446,True
long_only scaled cap25 top30 voladj12 mom9-1,209.11622978697832,0.23332304654143066,0.283149171420361,0.82402871027668,-0.5318271153850747,0.6111111111111112,0.36020765010750727,-0.2610989227399361,210.11622978697832,1.0335536180528446,True
long_only scaled cap20 top30 voladj12 mom9-1,210.57682686681105,0.23365813646490619,0.28282536682354953,0.8261569288821323,-0.5324789252828945,0.6111111111111112,0.36020765010750727,-0.2610989227399361,211.57682686681105,1.0335536180528446,True
long_only scaled cap15 top30 voladj12 mom9-1,211.54193136180132,0.23387833326596041,0.2819188073456037,0.8295946463027187,-0.5370115929710186,0.6111111111111112,0.36020765010750727,-0.26109770601909416,212.54193136180132,1.0335536180528446,True
long_only scaled cap10 top30 voladj12 mom9-1,213.2292067277774,0.2342610017335578,0.279955232789927,0.8367802216054404,-0.5336682703284765,0.6111111111111112,0.36210378827232853,-0.24839869552937313,214.2292067277774,1.0324053055520497,True
long_only equal top40 voladj12 mom9-1,103.15741646388555,0.1998448889137605,0.25377721415248733,0.7874816089425568,-0.5625278569483168,0.6045751633986928,0.359980648952247,-0.272712954767651,104.15741646388555,1.0090019324552715,True
long_only scaled cap30 top40 voladj12 mom9-1,178.52676874263346,0.22573679738760277,0.2716643631376035,0.8309400422655455,-0.5401696546316498,0.6111111111111112,0.3396608180414741,-0.24185380562956352,179.52676874263346,1.0281517037580965,True
long_only scaled cap25 top40 voladj12 mom9-1,178.52676874263346,0.22573679738760277,0.2716643631376035,0.8309400422655455,-0.5401696546316498,0.6111111111111112,0.3396608180414741,-0.24185380562956352,179.52676874263346,1.0281517037580965,True
long_only scaled cap20 top40 voladj12 mom9-1,178.52676874263346,0.22573679738760277,0.2716643631376035,0.8309400422655455,-0.5401696546316498,0.6111111111111112,0.3396608180414741,-0.24185380562956352,179.52676874263346,1.0281517037580965,True
long_only scaled cap15 top40 voladj12 mom9-1,179.57208758235024,0.2260159005357354,0.27136976182897987,0.8328706154010374,-0.5405273375123666,0.6111111111111112,0.3396608180414741,-0.24185380562956352,180.57208758235024,1.0281517037580965,True
long_only scaled cap10 top40 voladj12 mom9-1,180.62890756192303,0.22629650089354159,0.27023595762562064,0.8374033673455408,-0.5421936544743888,0.6111111111111112,0.3396608180414741,-0.2391067722080702,181.62890756192303,1.0281293001803806,True
classic_long_short equal top10 voladj12 mom9-1,2.0431452459265484,0.04460916208038679,0.15290697032804726,0.29174053991575466,-0.4394201662142271,0.565359477124183,0.13569985918662314,-0.19699668486092742,3.0431452459265484,0.9775572867177588,True
classic_long_short scaled cap30 top10 voladj12 mom9-1,2.4321476782051934,0.04954868037050386,0.18375734205853395,0.2696419082657424,-0.36165955375983927,0.5915032679738562,0.15304190170677862,-0.1670845976320674,3.4321476782051934,0.9714355930163527,True
classic_long_short scaled cap25 top10 voladj12 mom9-1,2.4616121115231753,0.049900572689988154,0.18327120883995063,0.27227720603712474,-0.36165955375983905,0.5915032679738562,0.15304190170677862,-0.1670845976320674,3.4616121115231753,0.9714355930163527,True
classic_long_short scaled cap20 top10 voladj12 mom9-1,2.347310925783019,0.04851902716219625,0.1823886334162198,0.2660200159045737,-0.35675898067384604,0.5915032679738562,0.15143062792491502,-0.1670845976320674,3.347310925783019,0.9714355930163527,True
classic_long_short scaled cap15 top10 voladj12 mom9-1,2.1512105034294353,0.046039619207580706,0.17909644028149313,0.25706607644025964,-0.3420666467858461,0.5915032679738562,0.1376714663111154,-0.16662218761073375,3.1512105034294353,0.9714355930163527,True
classic_long_short scaled cap10 top10 voladj12 mom9-1,2.146717468791524,0.045981090632653876,0.17143051839364512,0.2682199824366767,-0.3092844614356952,0.5816993464052288,0.1463230947592659,-0.17050924507540957,3.146717468791524,0.9711168616209983,True
classic_long_short equal top20 voladj12 mom9-1,1.4655571626023898,0.03602257462729197,0.12536052825829191,0.2873518094393422,-0.3185823331474945,0.5718954248366013,0.12306509785258977,-0.18260485271357826,2.4655571626023898,0.9828702920456122,True
classic_long_short scaled cap30 top20 voladj12 mom9-1,2.0277532643494687,0.0444014589897197,0.15370376330676658,0.2888768500814254,-0.34325492611438224,0.6045751633986928,0.12941334624808318,-0.16696711010074072,3.0277532643494687,0.9759386942876817,True
