strategy_name,name,signal_type,lookback_months,skip_months,signal_family,strategy_type,top_n,weighting,max_weight,gross_exposure,volatility_lookback_months,fast_months,slow_months,cumulative_return,annualized_return,annualized_volatility,sharpe_ratio,max_drawdown,win_rate,final_value,valid_for_chart,beta_SPY,alpha_SPY,corr_SPY,info_ratio_SPY,beta_XLE,alpha_XLE,corr_XLE,info_ratio_XLE,beta_XLB,alpha_XLB,corr_XLB,info_ratio_XLB,beta_GLD,alpha_GLD,corr_GLD,info_ratio_GLD,beta_DBC,alpha_DBC,corr_DBC,info_ratio_DBC
ema_3-12 | long_only | scaled cap25 | top10,ema_3-12,ema_crossover,,1,ema_crossover,long_only,10,scaled,0.25,1.0,,3.0,12.0,906.1614535901922,0.2930363654393471,0.3839134713048433,0.7632875305036222,-0.616592645709716,0.5849056603773585,907.1614535901922,True,1.0150966720005425,0.23697447117725412,0.40063058236494625,0.6776724089459646,0.8829765859831182,0.23371761111988648,0.5772575469933583,0.7011091602889516,0.9852276075432749,0.2344966653895488,0.517826696216845,0.7095279627302113,1.0178090916064353,0.14741911611290556,0.4828355022768023,0.471036381323434,0.9359744700635958,0.21436694844584564,0.48455015737834395,0.6715131267673502
ema_3-12 | long_only | scaled cap20 | top10,ema_3-12,ema_crossover,,1,ema_crossover,long_only,10,scaled,0.2,1.0,,3.0,12.0,872.3105599057607,0.2911821055617372,0.37653587591963045,0.7733183587103621,-0.6305938731628304,0.5754716981132075,873.3105599057607,True,1.0128548366746872,0.23281306252948167,0.4075781471215722,0.6805663275995061,0.8825785838297078,0.22939144589297575,0.5883026529881602,0.7073512753484715,0.9841023234509707,0.23023724637769338,0.5273696232806897,0.7147441809847043,1.0089593450318022,0.14908185920005063,0.4873482714749504,0.4831334926558142,0.9390387619731175,0.21447803275181795,0.4954989500216578,0.6900511354454736
ema_3-12 | long_only | scaled cap15 | top10,ema_3-12,ema_crossover,,1,ema_crossover,long_only,10,scaled,0.15,1.0,,3.0,12.0,753.1270786004728,0.2840525943697423,0.3650726160532702,0.7780714901067635,-0.6411895587960486,0.5849056603773585,754.1270786004728,True,1.0190828954053917,0.22231050266017488,0.4229609767597,0.6773672629084116,0.8792867658939626,0.2198337922145958,0.6045121892836909,0.70611377124392,0.9852222980200107,0.22020457886311123,0.544548027909807,0.7143715944008852,0.9741493894371304,0.15054258736693585,0.4817653513162957,0.48475222555998065,0.9370717526322155,0.21257288129767643,0.5067845805577478,0.7059009845010691
ema_3-12 | long_only | equal | top20,ema_3-12,ema_crossover,,1,ema_crossover,long_only,20,equal,,1.0,,3.0,12.0,255.4663212931598,0.23284025143097176,0.28425269842437045,0.8191311910902485,-0.5539655965883825,0.5786163522012578,256.4663212931598,True,0.9310230062442104,0.16405434875731212,0.4962789590434536,0.6381744777394276,0.7873198802536362,0.163562822971313,0.6951850198616131,0.6629201180848907,0.8942425138162325,0.16270621255061873,0.6347927120177286,0.6901173180395892,0.8078490586110891,0.1269326449193668,0.48900722652225015,0.4211658824193554,0.8718542824601662,0.16773834410302305,0.5840255746808681,0.7163346347732582
ema_3-12 | long_only | scaled cap25 | top20,ema_3-12,ema_crossover,,1,ema_crossover,long_only,20,scaled,0.25,1.0,,3.0,12.0,640.841411257571,0.2762644410694808,0.34184317502247824,0.8081613478207214,-0.6061910244249119,0.5817610062893082,641.841411257571,True,0.9883161416584407,0.2116626849257752,0.4380654691495447,0.6852339462321003,0.837977874077094,0.21089628602555086,0.6152610492014964,0.7079705973033674,0.9506132613442494,0.21009949858866006,0.5611231286896347,0.7248785007157295,0.9196304190765193,0.14199751182600126,0.48260914616597717,0.462904170879375,0.9123008904634404,0.19637161839137046,0.5255499582706278,0.6991541370946698
ema_3-12 | long_only | scaled cap20 | top20,ema_3-12,ema_crossover,,1,ema_crossover,long_only,20,scaled,0.2,1.0,,3.0,12.0,603.5732691013319,0.27338678173990405,0.33977472656896984,0.8046118806438363,-0.6085596404049507,0.5849056603773585,604.5732691013319,True,0.9858321697801424,0.2088589057638806,0.43962457378194497,0.6800389423684332,0.8356475459940278,0.20811927269790093,0.617285185239414,0.7021298932674503,0.9478759850614297,0.2073339325595855,0.562913499404905,0.7195052097149227,0.920422991587097,0.14085825486792192,0.4857731499071245,0.4627887726222025,0.9080238592837346,0.19538412160293073,0.5265340036835588,0.6999395860095435
ema_3-12 | long_only | scaled cap15 | top20,ema_3-12,ema_crossover,,1,ema_crossover,long_only,20,scaled,0.15,1.0,,3.0,12.0,572.7806473027014,0.2708772888228461,0.3345714696307125,0.8096245896932884,-0.6038158598552913,0.5754716981132075,573.7806473027014,True,0.9758979850889324,0.20590307316852313,0.44196264420418824,0.6785333089345977,0.8270172280860076,0.2051941076569543,0.6204109241878231,0.6994530344658544,0.9389553899847961,0.2043313030735126,0.5662878847360348,0.7184635274832624,0.9206012933415313,0.14190109763311165,0.49230436058061583,0.47467200186385317,0.8981493598617524,0.19663250314009822,0.5281131416596605,0.7134638101519761
ema_3-12 | long_only | equal | top30,ema_3-12,ema_crossover,,1,ema_crossover,long_only,30,equal,,1.0,,3.0,12.0,165.80165588356758,0.21298831512402439,0.2636651302696513,0.8077985697471654,-0.5578132507035871,0.60062893081761,166.80165588356758,True,0.9578878668996869,0.13980447269709995,0.5504679272806475,0.6170392777069306,0.7965238296871636,0.14079599952539112,0.7582280707645553,0.6594072135473419,0.8895358900893136,0.1414226853042417,0.6807568063275375,0.6714460677300701,0.7289062337526225,0.12355608960957074,0.4666737226584176,0.3841002190036435,0.886668488055014,0.15343102713148424,0.6306629769397295,0.7285724781467062
ema_3-12 | long_only | scaled cap25 | top30,ema_3-12,ema_crossover,,1,ema_crossover,long_only,30,scaled,0.25,1.0,,3.0,12.0,471.13304480891543,0.2615605229539115,0.3143259959919081,0.8321313740803197,-0.5770671801250387,0.60062893081761,472.13304480891543,True,0.9708192351203722,0.19269782554391335,0.46798088902739077,0.6838285375479278,0.8239718864100998,0.19185311022999496,0.6579393739233007,0.7157512702203265,0.9270007145390683,0.19183045046110864,0.595087713393434,0.7296855064055584,0.8603067093587321,0.13692553606340913,0.4856708555227005,0.45341030459755544,0.9089513626502059,0.18372025330793385,0.5649270358864958,0.7258455619296984
ema_3-12 | long_only | scaled cap20 | top30,ema_3-12,ema_crossover,,1,ema_crossover,long_only,30,scaled,0.2,1.0,,3.0,12.0,460.06660888824615,0.2604318933515677,0.31381541338273905,0.829888788903867,-0.5770671801250384,0.60062893081761,461.06660888824615,True,0.970194151364145,0.19170731156949355,0.4684404910357318,0.6813437225462528,0.8212011309874915,0.19111133164154412,0.6567938110649444,0.711221989397244,0.9263274296595009,0.19084802180288027,0.595623012293074,0.7270520879307513,0.8629628597520411,0.1358105500273463,0.4879811421215588,0.45183316946216645,0.9065162309902348,0.18295030215639532,0.5644424873163422,0.7233119331293101
ema_3-12 | long_only | scaled cap15 | top30,ema_3-12,ema_crossover,,1,ema_crossover,long_only,30,scaled,0.15,1.0,,3.0,12.0,440.73466920915604,0.25839624749145607,0.31239292170300575,0.827151415860553,-0.576728510638411,0.60062893081761,441.73466920915604,True,0.9680985870610688,0.18981937798790888,0.46955713841119906,0.6773399642825197,0.8184709921289782,0.1893306427225759,0.6575910453159294,0.7059077607028621,0.9250287946920063,0.18889277960050083,0.5974963849145265,0.7232684870609348,0.8646501344045898,0.13394802656079674,0.49050377729596006,0.447736657733158,0.901522381585278,0.18145040396383877,0.5635329009701125,0.718574510788944
ema_3-12 | classic_long_short | equal | top10,ema_3-12,ema_crossover,,1,ema_crossover,classic_long_short,10,equal,,1.0,,3.0,12.0,-18.087187695743122,,3.069800072061716,,-10.555723875532971,0.5628930817610063,-17.087187695743122,False,-2.9191750622284247,-0.2976196084623468,-0.14408543907522595,-0.2141116207074109,-2.6993760364206296,-0.27051120143273194,-0.2207024121500486,-0.21703703424073081,-1.8981439110171419,-0.3826047327787967,-0.1247671512702759,-0.21540662226427992,1.582982301017464,-0.8916391507930456,0.08016320087250144,-0.24401768128530177,-2.3823398331461827,-0.6750157178331155,-0.12723336594017481,-0.22738451026357284
ema_3-12 | classic_long_short | scaled cap25 | top10,ema_3-12,ema_crossover,,1,ema_crossover,classic_long_short,10,scaled,0.25,1.0,,3.0,12.0,-13.742815710520347,,10.682354747446576,,-6.18699894966747,0.5031446540880503,-12.742815710520347,False,-9.541091097800807,-1.1921870185346264,-0.135332184507737,-0.2031221169565812,-9.149959047429595,-1.0673282254736023,-0.21498390026222114,-0.20409786656378154,-6.146033763539729,-1.4756571101749087,-0.11609383575138603,-0.2035497563711793,5.546047721146956,-3.1995347550933713,0.08068217292220738,-0.22761023897932295,-7.799778128877048,-2.443527663831919,-0.11965886702072723,-0.2273672249716335
ema_3-12 | classic_long_short | scaled cap20 | top10,ema_3-12,ema_crossover,,1,ema_crossover,classic_long_short,10,scaled,0.2,1.0,,3.0,12.0,-14.116733059053185,,10.68233453992278,,-6.3187351378126095,0.5,-13.116733059053185,False,-9.543028791906844,-1.1914167659486088,-0.13535992509151565,-0.20306732535326466,-9.150975431835008,-1.0666258856795732,-0.215008187562479,-0.20404322042725223,-6.148998098442856,-1.4747753876320258,-0.11615004946847146,-0.2034948491933668,5.54497010460392,-3.1989880300330293,0.08066662861116641,-0.22757454916519357,-7.809323562700161,-2.442580562690339,-0.1198054715839718,-0.22731858536169333
ema_3-12 | classic_long_short | scaled cap15 | top10,ema_3-12,ema_crossover,,1,ema_crossover,classic_long_short,10,scaled,0.15,1.0,,3.0,12.0,-14.936755677842742,,9.084754429527624,,-6.615639716299148,0.5062893081761006,-13.936755677842742,False,-8.183853432739332,-1.0012028849313719,-0.13649435682197672,-0.20389183119875964,-7.813576036214358,-0.8979592260306226,-0.21586907669182567,-0.2050272626141686,-5.278085135746369,-1.243724749861477,-0.11723152481219204,-0.20438969772204643,4.713036229919544,-2.7174413216279136,0.0806230230773536,-0.2290205857724016,-6.684799158720038,-2.07338944486564,-0.12059142907919662,-0.22755738778107557
ema_3-12 | classic_long_short | equal | top20,ema_3-12,ema_crossover,,1,ema_crossover,classic_long_short,20,equal,,1.0,,3.0,12.0,-11.960034986163127,,1.5600941224377167,,-7.698058663728338,0.550314465408805,-10.960034986163127,False,-1.5829288958725585,-0.12594431648587157,-0.15373779658107353,-0.23048274975094915,-1.420224259888677,-0.11606604665758313,-0.22848616575082406,-0.23487040012755492,-1.0354573265852616,-0.17141848411374316,-0.13392529749789336,-0.2324929512438149,0.8211208372506715,-0.43975849749844764,0.08184996552171202,-0.2676664961069948,-1.271383547904833,-0.32866129295509333,-0.133670732924072,-0.2284403011574722
ema_3-12 | classic_long_short | scaled cap25 | top20,ema_3-12,ema_crossover,,1,ema_crossover,classic_long_short,20,scaled,0.25,1.0,,3.0,12.0,-25.915353848993238,,6.886069549109256,,-12.897757093549654,0.5157232704402516,-24.915353848993238,False,-6.229521111829665,-0.7427483102582941,-0.13707343721819915,-0.20500270074421273,-5.933307247810777,-0.6657505165434424,-0.21626150304751757,-0.20647235257247237,-4.01696592797562,-0.9274235130129411,-0.11770853604254924,-0.20564886549912123,3.586284231432054,-2.0438238921249625,0.08093670865759701,-0.2303925731725463,-5.087633464358569,-1.5564242777734607,-0.12108492996776789,-0.22669213561284246
ema_3-12 | classic_long_short | scaled cap20 | top20,ema_3-12,ema_crossover,,1,ema_crossover,classic_long_short,20,scaled,0.2,1.0,,3.0,12.0,-26.01942495351881,,6.886072008267561,,-12.94745386806096,0.5157232704402516,-25.01942495351881,False,-6.229320372326691,-0.7426101339796698,-0.13706897122646436,-0.20497993984258012,-5.933218390810304,-0.6656034836076108,-0.21625818709257547,-0.2064497144599776,-4.016901736318177,-0.9272729585922991,-0.11770661300879003,-0.2056261098927512,3.586680280388092,-2.0436767754623726,0.08094561084595533,-0.23036727879612687,-5.087331876628373,-1.5562319200274586,-0.12107769473693439,-0.22666618975405672
ema_3-12 | classic_long_short | scaled cap15 | top20,ema_3-12,ema_crossover,,1,ema_crossover,classic_long_short,20,scaled,0.15,1.0,,3.0,12.0,-25.891480073730403,,6.886062347495942,,-12.886384625293298,0.5220125786163522,-24.891480073730403,False,-6.229710411541975,-0.7428069028427268,-0.13707774589946978,-0.20501392906822258,-5.934758696902875,-0.6656659401529313,-0.2163146327478585,-0.20648314987557434,-4.017471144178541,-0.9274499771234554,-0.11772346343336401,-0.2056600175760191,3.5881045681239176,-2.044201494395841,0.08097787755450347,-0.23041564514886342,-5.089014354610557,-1.5565551247223803,-0.12111792806527556,-0.22671538951680067
ema_3-12 | classic_long_short | equal | top30,ema_3-12,ema_crossover,,1,ema_crossover,classic_long_short,30,equal,,1.0,,3.0,12.0,-8.231220341573298,,1.047384498637998,,-6.158334507026907,0.5660377358490566,-7.231220341573297,False,-1.0765041447061636,-0.07559684517535836,-0.15573262719519554,-0.2487959930874654,-0.9649724231563789,-0.06897652522946149,-0.23123977806188298,-0.2532289611527318,-0.7113508596831293,-0.10581663201996032,-0.13704365526673912,-0.2509322247970515,0.559245500946649,-0.2873858735567115,0.08304715436515275,-0.29176321558974183,-0.8719862143467203,-0.21253591316245318,-0.1365897290228499,-0.2293966020540899
ema_3-12 | classic_long_short | scaled cap25 | top30,ema_3-12,ema_crossover,,1,ema_crossover,classic_long_short,30,scaled,0.25,1.0,,3.0,12.0,-27.984343120532767,,5.069397836271256,,-14.886903809646252,0.5471698113207547,-26.984343120532767,False,-4.635463079279976,-0.5307525206609067,-0.13855008518672723,-0.2073116349355849,-4.389454145499177,-0.476292886317384,-0.2173241176211924,-0.20924489205920846,-2.993754206636677,-0.6677105676132795,-0.11916287724896142,-0.20816472938420383,2.647007812799943,-1.495036686755221,0.08114938705123585,-0.2339801195131985,-3.7721184115406343,-1.1361867339674285,-0.12195320419095985,-0.22662064459493
ema_3-12 | classic_long_short | scaled cap20 | top30,ema_3-12,ema_crossover,,1,ema_crossover,classic_long_short,30,scaled,0.2,1.0,,3.0,12.0,-28.026222967240432,,5.069398827554944,,-14.908456359589538,0.5471698113207547,-27.026222967240432,False,-4.635387824573444,-0.5307007201176954,-0.13854780879495412,-0.20730006019584668,-4.389420834130986,-0.47623776552514796,-0.2173224258625205,-0.20923340414032712,-2.993730141994337,-0.6676541266608256,-0.11916189608284132,-0.20815315942123813,2.647156286555823,-1.49498153457488,0.08115391930349447,-0.23396723753641063,-3.7720053501063164,-1.1361146214758135,-0.1219495176715773,-0.2266074524589475
ema_3-12 | classic_long_short | scaled cap15 | top30,ema_3-12,ema_crossover,,1,ema_crossover,classic_long_short,30,scaled,0.15,1.0,,3.0,12.0,-28.111669959188806,,5.069401279642325,,-14.952429790875614,0.5471698113207547,-27.111669959188806,False,-4.635189427670012,-0.5305973512105213,-0.1385418118666587,-0.20727607005949372,-4.389349412521037,-0.4761238265533947,-0.2173187846248913,-0.20920958738229298,-2.9936554428837527,-0.667539632832825,-0.11915886513528633,-0.2081291794551634,2.647551503226493,-1.4948771628727917,0.08116598865403107,-0.23394054813166798,-3.7717547929652566,-1.1359658198405396,-0.12194134283883519,-0.22658010573204126
ema_3-12 | directional_abs | equal | top10,ema_3-12,ema_crossover,,1,ema_crossover,directional_abs,10,equal,,1.0,,3.0,12.0,0.059621594300233394,0.0021946517163473622,6.147958310622231,0.0003569724460485554,-1.00160028789562,0.5583596214511041,1.0596215943002334,False,-5.813017776922772,-0.5858225135695297,-0.14342899834451878,-0.19872772764948188,-5.346110494749678,-0.529700756746684,-0.21842308426733073,-0.20058534357948518,-3.735006091942109,-0.749162130023401,-0.12210190512236005,-0.19998302982264754,3.207755657227282,-1.7953118716010086,0.081236864546841,-0.22820558611997127,-4.674094797740411,-1.373466230942047,-0.1248482364226735,-0.22600141524495718
ema_3-12 | directional_abs | scaled cap25 | top10,ema_3-12,ema_crossover,,1,ema_crossover,directional_abs,10,scaled,0.25,1.0,,3.0,12.0,9.038571998904828,0.0912347327452181,10.183452597655243,0.00895911596487669,-1.0101359191285426,0.5520504731861199,10.038571998904828,False,-9.310696426211962,-1.0555733235773799,-0.13869261888961468,-0.19843003802701853,-8.757091771092,-0.9437845117149988,-0.21600130419695326,-0.19957793630039813,-5.994384594374377,-1.3159590905128389,-0.11830731465642796,-0.19920108776180553,5.308076049214375,-3.0012914503763266,0.08113851492518191,-0.22391391250691142,-7.538475772859216,-2.2939282118623985,-0.12152564574764403,-0.22515371968575218
ema_3-12 | directional_abs | scaled cap20 | top10,ema_3-12,ema_crossover,,1,ema_crossover,directional_abs,10,scaled,0.2,1.0,,3.0,12.0,9.063153590249433,0.09133576664933885,10.183430787304133,0.008969056554418655,-1.0101845766777795,0.5520504731861199,10.063153590249433,False,-9.314285767522875,-1.0553489906437095,-0.13874638306399312,-0.19844139342624717,-8.760756762765615,-0.9434844935070353,-0.2160921672263957,-0.19958897056061925,-5.996330436869719,-1.3158725959950344,-0.11834597196548703,-0.19921244774330724,5.303675057715905,-3.00120952476209,0.08107137421847553,-0.22395104112539693,-7.546899219678154,-2.294119087007406,-0.12166166562754233,-0.22519720462425896
ema_3-12 | directional_abs | scaled cap15 | top10,ema_3-12,ema_crossover,,1,ema_crossover,directional_abs,10,scaled,0.15,1.0,,3.0,12.0,9.456148299063475,0.09291957470194334,9.15768197955333,0.010146626068628291,-1.0106759370722627,0.5520504731861199,10.456148299063475,False,-8.440768299341794,-0.9329941507666999,-0.13981785964993604,-0.19833266802325236,-7.904808066064857,-0.8354924028784441,-0.21681897669706154,-0.1996035379401705,-5.431473385624266,-1.169342327634856,-0.11920490823351099,-0.1991875983585978,4.7639203394109035,-2.6952999478480564,0.08098057775313884,-0.22481664603691096,-6.83105314906374,-2.0609393998710814,-0.12246285381551944,-0.22546756999473871
ema_3-12 | directional_abs | equal | top20,ema_3-12,ema_crossover,,1,ema_crossover,directional_abs,20,equal,,1.0,,3.0,12.0,-7.625475558492047,,3.12626026378802,,-1.9756875873406088,0.5709779179810726,-6.625475558492047,False,-3.191690493701578,-0.2514777617674261,-0.15486806346609555,-0.20474512048436,-2.782566755669189,-0.23788633962981634,-0.2235692038009175,-0.208137005013671,-2.046656133095146,-0.341579849315938,-0.13157754840390262,-0.20709408218292133,1.6168023460934957,-0.8977900158336272,0.08055974652196853,-0.24077124068708275,-2.511913178785993,-0.6925111797818198,-0.1320461717874481,-0.23002770601252737
ema_3-12 | directional_abs | scaled cap25 | top20,ema_3-12,ema_crossover,,1,ema_crossover,directional_abs,20,scaled,0.25,1.0,,3.0,12.0,-5.160298527644076,,6.264543456411708,,-1.6056724416867674,0.5709779179810726,-4.160298527644076,False,-5.917184617596042,-0.6116570680763787,-0.14328209456806312,-0.20071114869967938,-5.437528171304899,-0.5550237061502953,-0.2180236531750568,-0.20252745312923698,-3.803483085163161,-0.7777648925826397,-0.12202648528616858,-0.20194248728192227,3.258857401876234,-1.83261430546204,0.08098656445649093,-0.22849473128669762,-4.743794165399941,-1.4041688062431235,-0.12433675147685014,-0.22644751149316458
ema_3-12 | directional_abs | scaled cap20 | top20,ema_3-12,ema_crossover,,1,ema_crossover,directional_abs,20,scaled,0.2,1.0,,3.0,12.0,-5.134448807714352,,6.26454037173634,,-1.6019091389134874,0.5709779179810726,-4.134448807714352,False,-5.917377946412727,-0.6118712881899384,-0.1432868464974342,-0.200748182934541,-5.437653188317108,-0.5552420106199784,-0.21802877322707812,-0.20256425943505052,-3.803516320919135,-0.7779938811219518,-0.12202761166981008,-0.2019795132852237,3.2584840078177266,-1.8328554572897204,0.08097733698177087,-0.22853587098010847,-4.7442001720632545,-1.4044543400506704,-0.12434747990822857,-0.226489672414214
ema_3-12 | directional_abs | scaled cap15 | top20,ema_3-12,ema_crossover,,1,ema_crossover,directional_abs,20,scaled,0.15,1.0,,3.0,12.0,-5.0524673131813245,,6.264506323553248,,-1.5888886600212309,0.5709779179810726,-4.0524673131813245,False,-5.91758042159472,-0.612726351405893,-0.14329252815395718,-0.20088825258882417,-5.439359291700051,-0.5559237652710671,-0.2180983667250618,-0.20270301345564454,-3.8033493720877285,-0.7788851145214724,-0.12202291867937035,-0.20211955432577897,3.259439964111799,-1.834236009045287,0.08100155787682929,-0.22872165946777706,-4.746082243356442,-1.4057344868851995,-0.12439755549936685,-0.22667965268746565
ema_3-12 | directional_abs | equal | top30,ema_3-12,ema_crossover,,1,ema_crossover,directional_abs,30,equal,,1.0,,3.0,12.0,-16.098147538840863,,2.113038920894572,,-3.3613200869785547,0.5678233438485805,-15.09814753884086,False,-2.218903625842704,-0.12812591312804983,-0.15929317606656962,-0.2010798897720384,-1.8815609186160915,-0.12464263144280889,-0.2236672025054946,-0.20591561203260217,-1.4137073812186969,-0.19170533838044757,-0.134466489985527,-0.20443066686367042,1.1076690793212933,-0.5719025930573812,0.08168468499706036,-0.2409978635363285,-1.732611382113131,-0.4390616271621731,-0.13485559886696097,-0.22261376026317922
ema_3-12 | directional_abs | scaled cap25 | top30,ema_3-12,ema_crossover,,1,ema_crossover,directional_abs,30,scaled,0.25,1.0,,3.0,12.0,-17.518139050714858,,4.745931724864665,,-3.484999490213046,0.5709779179810726,-16.518139050714858,False,-4.533174767503734,-0.43227034131512787,-0.1448929333753101,-0.19968659517667262,-4.123165396132396,-0.3936796645672827,-0.21822313411541142,-0.20205314928119023,-2.904800011450674,-0.560455881066894,-0.12301463745628423,-0.20129384033731293,2.485664790684838,-1.3638435792943029,0.08154455590072508,-0.22880029327837526,-3.621750995500034,-1.043095703684366,-0.12532272216280774,-0.22423179835401832
ema_3-12 | directional_abs | scaled cap20 | top30,ema_3-12,ema_crossover,,1,ema_crossover,directional_abs,30,scaled,0.2,1.0,,3.0,12.0,-17.518139050714858,,4.745931724864665,,-3.484999490213046,0.5709779179810726,-16.518139050714858,False,-4.533174767503734,-0.43227034131512787,-0.1448929333753101,-0.19968659517667262,-4.123165396132396,-0.3936796645672827,-0.21822313411541142,-0.20205314928119023,-2.904800011450674,-0.560455881066894,-0.12301463745628423,-0.20129384033731293,2.485664790684838,-1.3638435792943029,0.08154455590072508,-0.22880029327837526,-3.621750995500034,-1.043095703684366,-0.12532272216280774,-0.22423179835401832
ema_3-12 | directional_abs | scaled cap15 | top30,ema_3-12,ema_crossover,,1,ema_crossover,directional_abs,30,scaled,0.15,1.0,,3.0,12.0,-17.420445441678616,,4.7459297625603725,,-3.468260220936117,0.5709779179810726,-16.420445441678616,False,-4.533420584461872,-0.43246525893917437,-0.14490085028449318,-0.19973233367222096,-4.123312747136269,-0.3938810841003696,-0.21823102306404113,-0.20209850661031778,-2.904849323025302,-0.5606688530198476,-0.1230167766034738,-0.20133956783075563,2.4853976462140577,-1.3641204605001012,0.08153586156422934,-0.22885916965031233,-3.622175266903811,-1.0434057302244342,-0.1253375213877976,-0.22429200122459858
wma_3-12 | long_only | equal | top10,wma_3-12,wma_crossover,,1,wma_crossover,long_only,10,equal,,1.0,,3.0,12.0,675.78833290049,0.29013926782231425,0.3407763467829506,0.8514067087147676,-0.5751918506858721,0.6091205211726385,676.78833290049,True,0.9768170623538796,0.21773335404045363,0.43249581869808124,0.7011956138859093,0.8436089703886102,0.22458250751145958,0.6211984938965519,0.7709727423015171,0.9839809109711054,0.21259963918857844,0.5736617694503201,0.7557247296916553,0.9124220984404868,0.16190565710400584,0.4760008624532758,0.5240184739054379,0.9570123933931184,0.21415020204734966,0.5484282999797836,0.7799216152098423
wma_3-12 | long_only | scaled cap25 | top10,wma_3-12,wma_crossover,,1,wma_crossover,long_only,10,scaled,0.25,1.0,,3.0,12.0,1015.2523603047811,0.31080328333785934,0.38423262431528415,0.8088935287359358,-0.5426191515464702,0.5928338762214984,1016.2523603047811,True,0.9944211372106052,0.2479072330320803,0.39049387746683867,0.699295915323775,0.8825540167555933,0.25237760090934175,0.5763757584294164,0.7610115170320866,1.0043581059624325,0.2424098909338107,0.5193175860448018,0.7396070523824674,1.0272287260922996,0.1751580843794023,0.4698341302969435,0.5373378303594185,0.9965586204239214,0.24493562874269806,0.49767069191077823,0.7550145385287238
wma_3-12 | long_only | scaled cap20 | top10,wma_3-12,wma_crossover,,1,wma_crossover,long_only,10,scaled,0.2,1.0,,3.0,12.0,881.8124444533867,0.3036108075257713,0.37438216329916174,0.810964937138743,-0.5563652476919352,0.5830618892508144,882.8124444533867,True,0.9941820061935558,0.2386481882880145,0.4006718839729864,0.6940677379893457,0.8787480315799628,0.24349624059296757,0.5889899217437508,0.7587394671762894,0.9992246015373643,0.23365377527786016,0.5302572880851287,0.7358639771124771,0.9979229536139951,0.16979932862333286,0.4711457067840785,0.5281500052846545,0.9974265684080559,0.23512797257677187,0.5150763482307098,0.7585047589904547
wma_3-12 | long_only | scaled cap15 | top10,wma_3-12,wma_crossover,,1,wma_crossover,long_only,10,scaled,0.15,1.0,,3.0,12.0,922.4891027660102,0.3059081813177733,0.3577231741160496,0.8551533796312931,-0.5495361006505519,0.6091205211726385,923.4891027660102,True,0.9698678931239045,0.2366053793007427,0.40907564696202586,0.7157249647902028,0.8555470092443609,0.24151508997984028,0.6001439739161541,0.7845689470633173,0.978492758742084,0.23135315284253213,0.543437017539713,0.7630095819067131,0.9485532413758726,0.17389028535300943,0.47058558210562207,0.5496915628217688,0.9751766925809732,0.23165801288776505,0.5310068606899557,0.7941290064575679
wma_3-12 | long_only | equal | top20,wma_3-12,wma_crossover,,1,wma_crossover,long_only,20,equal,,1.0,,3.0,12.0,286.35207238482184,0.24765459770721554,0.2976369467345624,0.8320694067866448,-0.5563567130774357,0.5960912052117264,287.35207238482184,True,0.9784929159009066,0.17075309976488268,0.49603116565122374,0.652498403231895,0.8478674610061603,0.17731772374432506,0.7148250701932367,0.762173648536469,0.9613017931974654,0.16810911224614689,0.6416697846055284,0.7186208294876267,0.8149982965193698,0.1444143377417383,0.4686074701231084,0.4644303811897506,0.9617153849540656,0.1811262389478076,0.6088573559515088,0.7678476276015697
wma_3-12 | long_only | scaled cap25 | top20,wma_3-12,wma_crossover,,1,wma_crossover,long_only,20,scaled,0.25,1.0,,3.0,12.0,915.0474616894543,0.3054952484037967,0.34689753109930194,0.880649820238549,-0.5475069971355557,0.6058631921824105,916.0474616894543,True,0.9811478741842845,0.23202504985796485,0.42674788491501475,0.7336624021816037,0.8633234124155996,0.23722098621271664,0.6244978644593219,0.8158825423705757,0.9866802994953225,0.22703911142764627,0.5650851906179435,0.7884777175918923,0.9320319977626998,0.17393224165626506,0.4716140559803398,0.5547259640736709,0.9858095850671676,0.22880998939878988,0.5464344290349636,0.8092885364819408
wma_3-12 | long_only | scaled cap20 | top20,wma_3-12,wma_crossover,,1,wma_crossover,long_only,20,scaled,0.2,1.0,,3.0,12.0,907.8486921881532,0.30509271348235867,0.3459937498144179,0.8817867769172204,-0.549254020245614,0.6058631921824105,908.8486921881532,True,0.9816066849281723,0.2313265936547759,0.4280626865382722,0.7339962468294244,0.8638337976320637,0.23651371716904082,0.6264992943479488,0.8172817692219931,0.9879792015901513,0.22625244887491303,0.5673071096373343,0.7897151038571057,0.9360286905397024,0.17371495107114956,0.47473165958489266,0.5578970431491092,0.9859460161109111,0.22940081008192467,0.5479556255839197,0.8145149947643346
wma_3-12 | long_only | scaled cap15 | top20,wma_3-12,wma_crossover,,1,wma_crossover,long_only,20,scaled,0.15,1.0,,3.0,12.0,760.1553724853317,0.29607722408401904,0.3407801086599664,0.8688219076174064,-0.5503049521865472,0.6058631921824105,761.1553724853317,True,0.9828988537082792,0.22236344536246822,0.4351837904283647,0.7192498164221447,0.8626571249959987,0.22780125800939455,0.6352177489857184,0.8036621916358694,0.9864586405956258,0.2175718888143982,0.5750999394761104,0.7754082914591266,0.9289130591805306,0.16809673396412428,0.4782527380597646,0.5455734132692686,0.9815263285143901,0.22265571119394315,0.5543540316459044,0.8067939400157828
